access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
342,0,0,21,0,216,0
343,0,1,15,0,206,0
344,0,2,18,0,293,3
345,0,0,21,0,215,0
346,0,0,18,0,208,0
347,0,0,12,0,191,3
348,0,0,15,0,202,0
349,0,1,24,0,163,0
350,0,0,21,0,199,0
351,0,1,12,0,244,0
352,0,1,15,0,303,3
353,0,0,18,0,144,0
354,0,1,27,0,137,0
355,0,1,12,0,133,0
356,0,0,18,0,213,3
357,0,0,15,0,225,0
358,0,0,15,0,186,0
359,0,0,9,0,134,0
360,0,0,18,0,174,3
361,0,1,18,0,236,0
362,0,0,15,0,283,0
363,0,0,15,0,280,0
364,0,0,18,0,239,0
365,0,0,18,0,191,0
366,0,0,24,0,241,0
367,0,0,9,0,263,0
368,0,0,18,0,237,0
369,0,1,12,0,157,0
370,0,0,6,0,201,3
371,0,0,9,0,179,0
372,0,1,15,0,151,0
373,0,2,15,0,166,0
374,0,0,6,0,253,0
375,0,0,12,0,228,0
376,0,0,0,0,180,0
377,0,0,18,0,180,3
378,0,0,18,0,164,0
379,0,0,18,0,231,0
380,0,0,12,0,180,0
381,0,0,12,0,166,0
382,0,0,12,0,181,0
383,0,1,9,0,242,0
384,0,1,12,0,244,0
385,0,0,18,0,156,0
386,0,0,18,0,176,0
387,0,0,18,0,239,0
388,0,0,21,0,280,3
389,0,1,15,0,241,0
390,0,0,15,0,267,3
391,0,2,21,0,158,0
392,0,0,18,0,156,0
393,0,0,21,0,190,0
394,0,0,21,0,200,0
395,0,0,6,0,227,0
396,0,2,12,0,126,0
397,0,0,15,0,210,0
398,0,3,12,0,141,6
399,0,2,18,0,153,3
400,0,0,15,0,155,0
401,0,2,18,0,125,0
402,0,2,27,0,118,0
403,0,0,3,0,117,3
404,0,0,12,0,125,0
405,0,0,9,0,115,0
406,0,0,6,0,145,0
407,0,0,9,0,131,0
408,0,0,15,0,143,3
409,0,0,3,0,178,0
410,0,0,12,0,165,0
411,0,0,15,0,153,0
412,0,1,6,0,215,0
413,0,1,12,0,211,0
414,0,0,15,0,172,0
415,0,1,6,0,229,0
416,0,0,9,0,178,0
417,0,0,6,0,203,3
418,0,0,12,0,137,0
419,0,0,3,0,145,0
420,0,1,3,0,201,0
421,0,1,12,0,177,0
422,0,0,12,0,202,0
423,0,0,21,0,77,0
424,0,0,21,0,100,0
425,0,1,3,0,124,0
426,0,0,9,0,192,3
427,0,0,15,0,137,0
428,0,0,15,0,94,0
429,0,0,9,0,107,0
430,0,1,15,0,106,0
431,0,0,6,0,93,0
432,0,0,6,0,113,0
433,0,0,9,0,182,0
434,0,0,9,0,141,0
435,0,2,18,0,131,0
436,0,0,9,0,193,0
437,0,0,15,0,180,0
438,0,0,6,0,165,3
439,0,0,9,0,148,0
440,0,1,0,0,178,0
441,0,0,9,0,194,0
442,0,0,18,0,221,0
443,0,0,15,0,184,3
444,0,0,3,0,130,0
445,0,0,12,0,180,0
446,0,0,9,0,257,3
447,0,0,9,0,119,0
448,0,0,3,0,194,0
449,0,0,12,0,231,3
450,0,0,9,0,121,0
451,0,0,6,0,163,0
452,0,0,0,0,116,3
453,0,1,9,0,88,0
454,0,0,15,0,122,0
455,0,0,3,0,123,0
456,0,0,0,0,114,0
457,0,0,3,0,122,3
458,0,0,15,0,127,0
459,0,0,3,0,207,0
460,0,0,6,0,211,0
461,0,0,9,0,101,3
462,0,0,12,0,62,0
463,0,0,3,0,123,6
464,0,0,15,0,118,0
465,0,0,9,0,186,0
466,0,0,6,0,152,0
467,0,0,6,0,142,0
468,0,0,15,0,161,0
469,0,0,0,0,121,0
470,0,0,3,0,192,0
471,0,1,15,0,96,0
472,0,1,0,0,76,0
473,0,1,0,0,177,3
474,0,0,9,0,119,0
475,0,0,3,0,111,0
476,0,1,9,0,155,0
477,0,0,3,0,129,0
478,0,0,9,0,91,0
479,0,0,3,0,103,0
480,0,0,3,0,196,0
481,0,0,15,0,172,0
482,0,0,0,0,134,0
483,0,0,3,0,150,0
484,0,0,6,0,94,0
485,0,0,24,0,138,3
486,0,0,9,0,90,0
487,0,0,6,0,118,0
488,0,0,3,0,77,0
489,0,0,6,0,144,0
490,0,0,0,0,109,0
491,0,0,15,0,102,0
492,0,0,3,0,103,0
493,0,0,3,0,99,0
494,0,0,9,0,92,0
495,0,0,3,0,115,3
496,0,0,6,0,152,0
497,0,0,0,0,147,0
498,0,0,12,0,108,0
499,0,0,3,0,103,3
500,0,0,0,0,119,0
501,0,0,3,0,92,0
502,0,0,9,0,157,0
503,0,0,6,0,96,0
504,0,0,3,0,164,0
505,0,0,0,0,75,0
506,0,1,3,0,128,0
507,0,0,6,0,127,0
508,0,0,6,0,159,0
509,0,0,3,0,181,0
510,0,0,6,0,164,0
511,0,1,3,0,119,0
512,0,0,0,0,138,0
513,0,0,0,0,125,0
514,0,0,9,0,93,0
515,0,0,3,0,135,0
516,0,1,0,0,150,0
