access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
989,0,0,3,0,16,0
990,0,0,0,0,22,0
991,0,0,0,0,13,0
992,0,0,0,0,6,0
993,0,0,0,0,14,0
994,0,0,0,0,20,0
995,0,0,0,0,8,0
996,0,0,0,0,29,0
997,0,0,0,0,16,0
998,0,0,0,0,9,0
999,0,0,0,0,15,594
1000,0,0,0,0,9,135
1001,0,0,0,0,12,42
1002,0,0,0,0,13,45
1003,0,0,0,0,8,36
1004,0,0,0,0,25,57
1005,0,0,0,0,7,36
1006,0,0,3,0,23,42
1007,0,0,0,0,13,39
1008,0,0,0,0,14,36
1009,0,0,0,0,9,51
1010,0,0,0,0,25,51
1011,0,0,0,0,23,42
1012,0,0,0,0,16,42
1013,0,0,0,0,28,24
1014,0,0,0,0,7,36
1015,0,0,0,0,13,33
1016,0,0,0,0,38,24
1017,0,0,0,0,6,33
1018,0,0,0,0,16,30
1019,0,0,6,0,19,27
1020,0,0,0,0,20,30
1021,0,0,0,0,9,27
1022,0,0,0,0,12,93
1023,0,0,0,0,26,27
1024,0,9,156,0,6119,7431
