access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
394,0,1,12,82,189,0
395,0,2,12,51,222,0
396,0,1,3,35,152,0
397,0,1,9,32,210,0
398,0,3,12,35,134,0
399,1,3,15,51,181,0
400,0,0,0,34,173,0
401,0,0,12,12,126,0
402,0,0,15,13,123,0
403,0,0,9,22,89,0
404,0,0,9,39,118,0
405,0,0,12,28,139,0
406,0,0,0,35,157,0
407,0,0,12,25,108,0
408,0,1,6,26,141,0
409,0,1,9,40,167,0
410,0,0,6,40,187,0
411,0,0,9,41,155,0
412,0,0,15,44,162,0
413,0,0,12,27,176,0
414,0,0,6,35,153,0
415,0,1,9,33,226,0
416,0,0,6,18,184,0
417,0,1,3,17,177,0
418,0,0,6,14,140,0
419,0,1,0,26,146,0
420,0,0,3,56,195,0
421,0,0,15,22,187,0
422,0,0,6,50,232,0
423,0,0,15,15,103,0
424,0,0,9,6,95,0
425,0,0,6,11,120,0
426,0,1,12,26,207,0
427,0,0,9,25,160,0
428,0,0,18,21,108,0
429,0,1,9,21,117,0
430,0,0,12,22,103,0
431,0,0,18,16,96,0
432,0,0,9,19,94,0
433,0,0,15,21,180,0
434,0,1,15,19,156,0
435,0,1,12,28,134,0
436,0,1,9,6,187,0
437,0,0,6,9,176,0
438,0,0,12,35,132,0
439,0,0,12,18,160,0
440,0,1,3,21,141,0
441,0,0,15,33,160,0
442,0,0,9,33,207,0
443,0,0,9,35,203,0
444,0,0,3,12,123,0
445,0,0,12,11,112,0
446,0,0,3,39,276,0
447,0,0,0,22,131,0
448,0,0,9,33,164,0
449,0,1,3,31,183,0
450,0,0,3,15,141,0
451,0,0,0,14,144,0
452,0,0,3,16,117,0
453,0,0,9,13,80,0
454,0,0,0,14,115,0
455,0,0,3,31,102,0
456,0,0,0,15,131,0
457,0,0,6,10,111,0
458,0,0,9,22,124,0
459,0,0,12,40,181,0
460,0,0,9,45,194,0
461,0,0,3,13,133,0
462,0,0,9,14,60,0
463,0,0,6,11,118,0
464,0,0,0,26,85,0
465,0,0,12,32,145,0
466,0,0,0,29,183,0
467,0,0,6,22,142,0
468,0,0,15,16,141,0
469,0,0,3,18,110,0
470,0,0,3,10,170,0
471,0,2,3,17,133,0
