access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
989,0,0,0,0,14,0
990,0,0,0,0,20,0
991,0,0,0,0,7,0
992,0,0,0,0,10,0
993,0,0,0,0,6,0
994,0,0,0,0,12,0
995,0,0,0,0,9,0
996,0,0,0,0,31,0
997,0,0,0,0,16,0
998,0,0,0,0,14,0
999,0,0,0,0,14,0
1000,0,0,0,0,4,0
1001,0,0,0,0,6,0
1002,0,0,0,0,4,0
1003,0,0,0,0,14,0
1004,0,0,0,0,29,0
1005,0,0,0,0,4,0
1006,0,0,0,0,13,0
1007,0,0,0,0,26,0
1008,0,0,0,0,27,0
1009,0,0,0,0,6,0
1010,0,0,0,0,21,0
1011,0,0,0,0,19,0
1012,0,0,0,0,21,0
1013,0,0,0,0,25,0
1014,0,0,0,0,6,0
1015,0,0,0,0,13,0
1016,0,0,0,0,36,0
1017,0,0,3,0,10,0
1018,0,0,3,0,14,0
1019,0,0,0,0,7,42
1020,0,0,0,0,30,18
1021,0,0,0,0,1,27
1022,0,0,0,0,6,18
1023,0,0,3,0,20,540
1024,0,9,24,0,6016,8682
