access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
331,0,0,15,3,1815,0
332,0,2,15,1,865,0
333,0,1,27,22,1463,0
334,0,0,21,0,1397,0
335,0,1,18,8,1761,0
336,1,4,9,20,1992,0
337,0,2,21,1,1250,0
338,0,7,9,20,1286,0
339,0,5,21,0,1305,0
340,0,1,18,1,1217,0
341,0,1,15,23,2412,0
342,0,3,18,1,1644,0
343,0,3,24,28,1785,0
344,0,3,21,0,1078,0
345,0,4,27,24,1277,0
346,0,1,27,1,1282,0
347,0,0,12,2,1054,0
348,0,1,21,2,2018,0
349,0,1,15,1,1335,0
350,0,2,12,2,1207,0
351,0,2,18,6,779,0
352,0,3,30,1,1254,0
353,0,2,18,1,1038,0
354,0,2,18,2,1219,0
355,0,2,30,1,1030,0
356,0,1,15,0,1001,0
357,0,1,18,1,794,0
358,0,1,33,1,1109,0
359,0,1,9,45,941,0
360,0,0,15,3,1029,0
361,0,0,15,0,994,0
362,0,1,33,2,1105,0
363,0,1,18,1,1036,0
364,0,2,63,0,624,0
365,1,7,15,1,814,0
366,0,3,12,4,789,0
367,0,2,27,2,688,0
368,0,3,24,1,666,0
369,0,2,24,2,818,0
370,1,4,24,1,655,0
371,0,2,6,1,1609,0
372,0,2,18,1,912,0
373,0,0,3,19,881,0
374,0,0,15,3,1202,0
375,0,0,15,0,885,0
376,0,1,18,1,768,0
377,0,2,15,3,832,0
378,0,4,21,0,1096,0
379,0,1,9,20,931,0
380,0,5,15,6,936,0
381,0,0,15,3,1338,0
382,0,0,45,2,544,0
383,0,1,21,6,873,0
384,0,2,36,3,435,0
385,0,6,9,1,512,0
386,0,2,12,8,620,0
387,1,2,24,2,1199,0
388,0,5,18,3,641,0
389,0,4,21,10,801,0
390,1,7,9,5,590,0
391,0,3,18,1,325,0
392,0,2,18,13,355,0
393,0,3,15,8,534,0
394,1,5,12,0,466,0
395,0,3,27,10,669,0
396,0,4,21,6,271,0
397,0,1,12,9,530,0
398,0,2,9,5,549,0
399,0,1,6,3,1154,0
400,0,2,24,13,633,0
401,0,2,15,3,910,0
402,0,0,18,2,328,0
403,0,2,9,2,316,0
404,0,0,3,7,607,0
405,0,1,3,3,293,0
406,0,1,9,28,612,0
407,1,2,6,28,692,0
408,0,2,12,3,515,0
409,0,1,3,28,1150,0
410,0,3,6,6,283,0
411,0,1,3,3,293,0
412,0,2,15,3,404,0
413,0,0,12,1,408,0
414,0,2,24,2,257,0
415,1,2,21,1,178,0
416,0,2,12,1,602,0
417,0,4,21,1,417,0
418,0,10,12,0,351,0
419,1,4,18,22,540,0
420,1,1,12,3,477,0
421,1,2,6,13,224,0
422,0,0,6,27,364,0
423,0,1,6,3,226,0
424,0,5,18,0,311,0
425,1,4,3,1,208,0
426,0,0,3,8,164,0
427,0,0,6,0,189,0
428,1,2,12,5,460,0
429,0,0,6,7,209,0
430,0,0,9,6,336,0
431,1,1,12,6,290,0
432,0,2,3,25,234,0
433,0,0,18,0,324,0
434,0,0,3,3,205,0
435,0,1,15,1,145,0
436,0,2,18,23,394,0
437,0,1,3,0,306,0
438,0,4,3,1,147,0
439,0,3,18,0,261,0
440,0,2,3,0,195,0
441,0,3,18,43,340,0
442,1,4,3,20,328,0
443,0,2,15,2,367,0
444,0,3,9,2,479,0
445,0,3,18,2,215,0
446,0,2,18,25,362,0
447,1,3,6,28,332,0
448,0,4,0,2,127,0
449,0,4,9,6,133,0
450,0,5,3,13,113,0
451,0,1,9,9,200,0
452,0,3,6,5,478,0
453,0,0,12,12,330,0
454,0,2,3,13,248,0
455,0,3,15,29,362,0
456,0,3,9,15,215,0
457,1,3,3,36,294,0
458,0,5,3,34,420,0
459,0,3,12,19,182,0
460,0,2,12,52,216,0
461,0,3,6,31,417,0
462,0,6,12,18,254,0
463,0,6,9,31,185,0
464,0,3,9,3,241,0
465,0,2,6,13,238,0
466,0,3,12,19,171,0
467,0,2,12,26,362,0
468,0,3,6,4,165,0
469,0,4,3,11,220,0
470,1,5,6,27,186,0
471,0,6,3,27,346,0
472,1,9,6,9,281,0
473,0,6,18,8,153,0
474,0,5,9,9,348,0
475,0,4,9,3,168,0
476,0,3,3,5,305,0
477,0,1,6,5,214,0
478,0,6,15,1,237,0
479,0,3,3,12,246,0
480,0,2,3,5,246,0
481,0,2,6,3,162,0
482,1,4,0,14,153,0
483,0,1,15,33,391,0
484,0,1,6,3,252,0
485,0,2,3,11,311,0
486,0,2,3,4,134,0
487,0,1,3,3,277,0
488,0,1,6,7,255,0
489,0,2,9,0,209,0
490,0,5,12,0,111,0
491,0,0,15,3,140,0
492,0,3,12,0,125,0
493,0,5,15,0,111,0
494,0,6,21,0,188,0
495,1,5,6,0,260,0
496,0,8,9,24,303,0
497,0,7,6,20,814,0
498,1,6,3,0,168,0
499,0,6,12,1,112,0
500,0,9,15,0,264,0
501,0,9,9,0,125,0
502,0,4,9,0,142,0
503,0,6,9,0,133,0
504,0,7,0,0,152,0
505,0,5,3,0,158,0
506,0,9,9,0,291,0
507,0,4,3,0,273,0
508,0,13,6,0,226,0
509,0,6,6,0,294,0
510,0,8,3,0,151,0
511,0,4,6,1,399,0
512,0,4,3,0,187,0
513,0,8,6,21,276,0
514,0,13,30,0,476,0
515,0,8,6,0,227,0
